Date,Open,High,Low,Close,Adj Close,Volume
1976-09-14,8.774038,8.774038,8.653846,8.733974,2.207696,308256
1976-09-15,8.733974,8.834135,8.653846,8.713942,2.202633,359424
1976-09-16,8.794071,8.894231,8.794071,8.854167,2.238077,603408
1976-09-17,8.854167,8.914263,8.814103,8.874199,2.243142,484848
1976-09-20,8.874199,8.914263,8.814103,8.834135,2.233013,403728
1976-09-21,8.834135,8.934295,8.774038,8.934295,2.258331,1057056
1976-09-22,8.934295,9.074519,8.934295,9.054487,2.288711,1375296
1976-09-23,9.054487,9.134615,8.974359,9.094551,2.298839,1196208
1976-09-24,9.074519,9.074519,9.014423,9.014423,2.278584,458640
1976-09-27,9.014423,9.034455,8.974359,9.034455,2.283649,456768
1976-09-28,9.014423,9.014423,8.894231,8.974359,2.268458,481728
1976-09-29,8.954327,8.954327,8.794071,8.794071,2.222885,302640
1976-09-30,8.794071,8.834135,8.613782,8.673878,2.192504,546624
1976-10-01,8.673878,8.733974,8.533654,8.553686,2.162125,280176
1976-10-04,8.353365,8.353365,8.173077,8.313301,2.101361,1068288
1976-10-05,8.313301,8.593750,8.293269,8.333333,2.106425,1873872
1976-10-06,8.333333,8.353365,8.253205,8.333333,2.106425,1449552
1976-10-07,8.333333,8.473558,8.293269,8.413462,2.126679,1715376
1976-10-08,8.413462,8.533654,8.373397,8.393429,2.121617,902928
1976-10-11,8.353365,8.353365,8.253205,8.273237,2.091235,394992
1976-10-12,8.273237,8.313301,8.133013,8.193109,2.070981,1105104
1976-10-13,8.213141,8.293269,8.213141,8.273237,2.091235,786864
1976-10-14,8.253205,8.253205,8.052885,8.052885,2.035536,609024
1976-10-15,8.052885,8.173077,8.032853,8.092949,2.045662,632112
1976-10-18,8.092949,8.213141,8.052885,8.173077,2.065917,801216
1976-10-19,8.173077,8.353365,8.112981,8.293269,2.096297,1007136
1976-10-20,8.293269,8.433494,8.253205,8.333333,2.106425,587184
1976-10-21,8.333333,8.353365,8.273237,8.313301,2.101361,424320
1976-10-22,8.313301,8.373397,8.233173,8.373397,2.116552,889200
1976-10-25,8.373397,8.373397,8.293269,8.333333,2.106425,550368
1976-10-26,8.353365,8.413462,8.353365,8.373397,2.116552,584688
1976-10-27,8.373397,8.453526,8.373397,8.453526,2.136805,597792
1976-10-28,8.453526,8.533654,8.453526,8.493590,2.146934,828048
1976-10-29,8.493590,8.573718,8.433494,8.553686,2.162125,663936
1976-11-01,8.553686,8.613782,8.533654,8.533654,2.157062,471120
1976-11-03,8.453526,8.453526,8.273237,8.353365,2.111490,602160
1976-11-04,8.353365,8.473558,8.213141,8.453526,2.136805,587808
1976-11-05,8.453526,8.453526,8.333333,8.353365,2.111490,733200
1976-11-08,8.313301,8.313301,8.133013,8.133013,2.055790,290160
1976-11-09,8.133013,8.253205,8.133013,8.193109,2.070981,535392
1976-11-10,8.193109,8.233173,8.032853,8.133013,2.055790,809328
1976-11-11,8.133013,8.193109,8.072917,8.173077,2.065917,316992
1976-11-12,8.173077,8.173077,8.092949,8.173077,2.065917,464256
1976-11-15,8.173077,8.173077,8.072917,8.153045,2.060853,393120
1976-11-16,8.153045,8.213141,8.092949,8.153045,2.060853,962208
1976-11-17,8.153045,8.253205,8.153045,8.213141,2.076044,556608
1976-11-18,8.213141,8.293269,8.173077,8.253205,2.086172,635232
1976-11-19,8.253205,8.373397,8.213141,8.273237,2.091235,746304
1976-11-22,8.273237,8.373397,8.253205,8.313301,2.101361,535392
1976-11-23,8.313301,8.313301,8.253205,8.253205,2.086172,530400
1976-11-24,8.253205,8.313301,8.173077,8.213141,2.076044,424944
1976-11-26,8.213141,8.233173,8.173077,8.233173,2.081108,1231776
1976-11-29,8.233173,8.253205,8.173077,8.173077,2.065917,614640
1976-11-30,8.173077,8.173077,8.092949,8.112981,2.050726,434928
1976-12-01,8.112981,8.213141,8.112981,8.213141,2.076044,917904
1976-12-02,8.213141,8.253205,8.133013,8.153045,2.060853,652080
1976-12-03,8.153045,8.193109,8.112981,8.153045,2.060853,699504
1976-12-06,8.153045,8.213141,8.133013,8.173077,2.065917,688896
1976-12-07,8.173077,8.233173,8.133013,8.173077,2.065917,886080
1976-12-08,8.173077,8.233173,8.133013,8.213141,2.076044,1128192
1976-12-09,8.213141,8.433494,8.213141,8.433494,2.131741,1610544
1976-12-10,8.433494,8.553686,8.353365,8.533654,2.157062,1117584
1976-12-13,8.533654,8.553686,8.473558,8.513622,2.151998,836784
1976-12-14,8.513622,8.613782,8.453526,8.613782,2.177315,1253616
1976-12-15,8.613782,8.633814,8.453526,8.473558,2.159953,1162512
1976-12-16,8.473558,8.573718,8.393429,8.453526,2.154846,1132560
1976-12-17,8.453526,8.533654,8.393429,8.393429,2.139528,1684176
1976-12-20,8.393429,8.493590,8.373397,8.473558,2.159953,1444560
1976-12-21,8.473558,8.473558,8.373397,8.433494,2.149739,1614288
1976-12-22,8.433494,8.533654,8.353365,8.493590,2.165060,1941264
1976-12-23,8.493590,8.513622,8.453526,8.493590,2.165060,1448304
1976-12-27,8.493590,8.593750,8.453526,8.593750,2.190591,750672
1976-12-28,8.613782,8.854167,8.613782,8.794071,2.241652,2012400
1976-12-29,8.794071,8.854167,8.653846,8.754006,2.231440,1095120
1976-12-30,8.754006,8.874199,8.713942,8.874199,2.262079,679536
1976-12-31,8.874199,8.934295,8.854167,8.914263,2.272292,716976
1977-01-03,8.814103,8.954327,8.814103,8.874199,2.262079,585936
1977-01-04,8.874199,8.894231,8.613782,8.633814,2.200802,623376
1977-01-05,8.633814,8.693910,8.513622,8.533654,2.175272,693888
1977-01-06,8.533654,8.653846,8.413462,8.413462,2.144635,1311648
1977-01-07,8.453526,8.653846,8.453526,8.553686,2.180379,1161888
1977-01-10,8.573718,8.693910,8.573718,8.653846,2.205909,1322256
1977-01-11,8.653846,8.693910,8.573718,8.573718,2.185486,833040
1977-01-12,8.573718,8.613782,8.493590,8.553686,2.180379,677040
1977-01-13,8.553686,8.693910,8.533654,8.653846,2.205909,896064
1977-01-14,8.653846,8.733974,8.593750,8.713942,2.221229,627120
1977-01-17,8.713942,8.713942,8.593750,8.693910,2.216121,545376
1977-01-18,8.693910,8.713942,8.613782,8.653846,2.205909,578448
1977-01-19,8.653846,8.774038,8.573718,8.573718,2.185486,621504
1977-01-20,8.573718,8.653846,8.493590,8.573718,2.185486,577824
1977-01-21,8.573718,8.573718,8.493590,8.573718,2.185486,780000
1977-01-24,8.573718,8.593750,8.413462,8.433494,2.149739,764400
1977-01-25,8.433494,8.473558,8.393429,8.453526,2.154846,938496
1977-01-26,8.453526,8.573718,8.413462,8.493590,2.165060,603408
1977-01-27,8.493590,8.613782,8.393429,8.453526,2.154846,563472
1977-01-28,8.453526,8.533654,8.413462,8.453526,2.154846,668928
1977-01-31,8.453526,8.493590,8.373397,8.473558,2.159953,955344
1977-02-01,8.473558,8.533654,8.433494,8.453526,2.154846,794976
1977-02-02,8.453526,8.513622,8.393429,8.413462,2.144635,632736
1977-02-03,8.413462,8.553686,8.333333,8.333333,2.124209,756288
1977-02-04,8.333333,8.373397,8.193109,8.213141,2.093571,869232
1977-02-07,8.213141,8.233173,8.133013,8.153045,2.078252,682032
1977-02-08,8.153045,8.193109,8.133013,8.173077,2.083359,673296
1977-02-09,8.173077,8.193109,8.072917,8.133013,2.073147,912912
1977-02-10,8.133013,8.233173,8.092949,8.153045,2.078252,804336
1977-02-11,8.153045,8.193109,8.072917,8.133013,2.073147,819936
1977-02-14,8.133013,8.213141,8.092949,8.193109,2.088465,667680
1977-02-15,8.193109,8.233173,8.112981,8.133013,2.073147,552864
1977-02-16,8.133013,8.233173,8.072917,8.213141,2.093571,979680
1977-02-17,8.213141,8.213141,8.052885,8.112981,2.068041,725712
1977-02-18,8.112981,8.173077,8.032853,8.133013,2.073147,638352
1977-02-22,8.133013,8.233173,8.112981,8.153045,2.078252,476736
1977-02-23,8.153045,8.173077,8.092949,8.112981,2.068041,596544
1977-02-24,8.092949,8.092949,7.972756,7.992788,2.037402,748176
1977-02-25,7.992788,8.112981,7.972756,8.032853,2.047616,529776
1977-02-28,8.032853,8.112981,8.032853,8.092949,2.062933,432432
1977-03-01,8.112981,8.173077,8.112981,8.133013,2.073147,607152
1977-03-02,8.133013,8.153045,8.012821,8.072917,2.057829,603408
1977-03-03,8.072917,8.173077,8.052885,8.153045,2.096984,518544
1977-03-04,8.153045,8.213141,8.133013,8.153045,2.096984,845520
1977-03-07,8.153045,8.173077,8.112981,8.153045,2.096984,633984
1977-03-08,8.153045,8.213141,8.112981,8.153045,2.096984,621504
1977-03-09,8.153045,8.173077,8.092949,8.133013,2.091833,628992
1977-03-10,8.133013,8.213141,8.112981,8.193109,2.107291,442416
1977-03-11,8.193109,8.233173,8.153045,8.233173,2.117594,464880
1977-03-14,8.233173,8.253205,8.173077,8.233173,2.117594,635856
1977-03-15,8.233173,8.333333,8.233173,8.333333,2.143355,1037088
1977-03-16,8.333333,8.353365,8.213141,8.253205,2.122749,670176
1977-03-17,8.253205,8.413462,8.133013,8.213141,2.112443,404352
1977-03-18,8.213141,8.313301,8.173077,8.173077,2.102139,599040
1977-03-21,8.173077,8.213141,8.112981,8.133013,2.091833,630864
1977-03-22,8.133013,8.213141,8.112981,8.173077,2.102139,597792
1977-03-23,8.173077,8.233173,8.133013,8.153045,2.096984,538512
1977-03-24,8.153045,8.153045,8.032853,8.052885,2.071224,514176
1977-03-25,8.052885,8.072917,8.012821,8.012821,2.060920,567216
1977-03-28,8.012821,8.012821,7.932692,7.992788,2.055766,695136
1977-03-29,7.992788,8.072917,7.992788,8.032853,2.066071,726960
1977-03-30,8.032853,8.052885,7.892628,7.952724,2.045461,675792
1977-03-31,7.952724,7.972756,7.852564,7.872596,2.024853,640848
1977-04-01,7.872596,7.992788,7.852564,7.932692,2.040309,666432
1977-04-04,7.912660,7.912660,7.672276,7.792468,2.004244,984672
1977-04-05,7.792468,7.872596,7.772436,7.832532,2.014549,496704
1977-04-06,7.832532,7.912660,7.832532,7.892628,2.030006,878592
1977-04-07,7.892628,7.972756,7.872596,7.892628,2.030006,529776
1977-04-11,7.892628,7.992788,7.892628,7.912660,2.035158,633984
1977-04-12,8.112981,8.193109,8.112981,8.173077,2.102139,1509456
1977-04-13,8.173077,8.273237,8.153045,8.273237,2.127900,1111968
1977-04-14,8.473558,8.553686,8.473558,8.493590,2.184574,1588080
1977-04-15,8.493590,8.613782,8.473558,8.613782,2.215488,875472
1977-04-18,8.593750,8.593750,8.513622,8.573718,2.205184,667680
1977-04-19,8.573718,8.593750,8.493590,8.533654,2.194878,771888
1977-04-20,8.533654,8.633814,8.533654,8.633814,2.220640,864864
1977-04-21,8.633814,8.713942,8.613782,8.653846,2.225792,1171248
1977-04-22,8.613782,8.613782,8.533654,8.553686,2.200032,640224
1977-04-25,8.533654,8.533654,8.213141,8.253205,2.122749,2342496
1977-04-26,8.253205,8.353365,8.173077,8.213141,2.112443,1473264
1977-04-27,8.213141,8.353365,8.012821,8.333333,2.143355,2012400
1977-04-28,8.333333,8.473558,8.333333,8.453526,2.174269,1740336
1977-04-29,8.533654,8.633814,8.533654,8.633814,2.220640,1113840
1977-05-02,8.633814,8.673878,8.613782,8.673878,2.230943,753792
1977-05-03,8.673878,8.673878,8.633814,8.653846,2.225792,538512
1977-05-04,8.673878,8.834135,8.673878,8.814103,2.267009,1468272
1977-05-05,8.814103,8.914263,8.774038,8.874199,2.282467,1188720
1977-05-06,8.854167,8.854167,8.754006,8.814103,2.267009,916656
1977-05-09,8.814103,8.834135,8.754006,8.834135,2.272164,728832
1977-05-10,8.834135,8.874199,8.693910,8.774038,2.256706,784992
1977-05-11,8.774038,8.814103,8.673878,8.673878,2.230943,643344
1977-05-12,8.673878,8.733974,8.593750,8.693910,2.236098,1189968
1977-05-13,8.693910,8.713942,8.373397,8.713942,2.241249,511680
1977-05-16,8.713942,8.814103,8.713942,8.794071,2.261860,506688
1977-05-17,8.794071,8.814103,8.673878,8.733974,2.246402,512928
1977-05-18,8.794071,8.894231,8.794071,8.834135,2.272164,862992
1977-05-19,8.834135,8.874199,8.774038,8.854167,2.277315,711984
1977-05-20,8.854167,8.854167,8.754006,8.814103,2.267009,642720
1977-05-23,8.814103,8.814103,8.693910,8.713942,2.241249,393120
1977-05-24,8.713942,8.754006,8.613782,8.754006,2.251553,581568
1977-05-25,8.754006,8.814103,8.653846,8.653846,2.225792,462384
1977-05-26,8.653846,8.733974,8.653846,8.693910,2.236098,622128
1977-05-27,8.693910,8.754006,8.633814,8.733974,2.246402,401856
1977-05-31,8.733974,8.754006,8.673878,8.693910,2.236098,558480
1977-06-01,8.693910,8.794071,8.673878,8.754006,2.251553,1036464
1977-06-02,8.754006,8.774038,8.653846,8.693910,2.258840,968448
1977-06-03,8.693910,8.854167,8.673878,8.854167,2.300478,889824
1977-06-06,8.854167,8.874199,8.754006,8.754006,2.274455,564720
1977-06-07,8.754006,8.834135,8.713942,8.834135,2.295275,665808
1977-06-08,8.834135,9.014423,8.834135,8.954327,2.326501,1043952
1977-06-09,8.954327,8.994391,8.914263,8.974359,2.331707,527280
1977-06-10,8.974359,9.094551,8.914263,9.014423,2.342116,1002144
1977-06-13,9.014423,9.134615,9.014423,9.134615,2.373345,693888
1977-06-14,9.134615,9.174679,9.074519,9.154647,2.378548,1596816
1977-06-15,9.154647,9.154647,9.074519,9.074519,2.357729,990912
1977-06-16,9.074519,9.134615,9.034455,9.094551,2.362934,542880
1977-06-17,9.094551,9.114583,9.014423,9.034455,2.347319,408720
1977-06-20,9.034455,9.074519,9.014423,9.034455,2.347319,482976
1977-06-21,9.034455,9.114583,8.994391,8.994391,2.336911,731328
1977-06-22,8.994391,8.994391,8.894231,8.914263,2.316091,608400
1977-06-23,8.914263,8.994391,8.874199,8.974359,2.331707,832416
1977-06-24,8.994391,9.074519,8.994391,9.014423,2.342116,624000
1977-06-27,9.014423,9.054487,8.954327,9.014423,2.342116,338832
1977-06-28,8.974359,9.074519,8.974359,9.014423,2.342116,600912
1977-06-29,9.014423,9.034455,8.974359,9.034455,2.347319,374400
1977-06-30,9.034455,9.094551,9.014423,9.054487,2.352525,515424
1977-07-01,9.054487,9.054487,8.954327,8.994391,2.336911,695760
1977-07-05,8.994391,9.014423,8.934295,8.954327,2.326501,281424
1977-07-06,8.954327,8.994391,8.934295,8.954327,2.326501,466128
1977-07-07,8.954327,8.974359,8.894231,8.954327,2.326501,947232
1977-07-08,8.954327,8.974359,8.894231,8.934295,2.321298,783744
1977-07-11,8.934295,8.934295,8.774038,8.794071,2.284863,569712
1977-07-12,8.794071,8.834135,8.713942,8.794071,2.284863,1198080
1977-07-13,8.794071,8.814103,8.754006,8.814103,2.290070,629616
1977-07-15,8.814103,8.894231,8.794071,8.834135,2.295275,2327520
1977-07-18,8.834135,8.874199,8.794071,8.814103,2.290070,947232
1977-07-19,8.814103,8.914263,8.814103,8.914263,2.316091,612768
1977-07-20,8.914263,8.934295,8.854167,8.874199,2.305683,502944
1977-07-21,8.874199,8.894231,8.834135,8.894231,2.310888,406848
1977-07-22,8.894231,8.934295,8.834135,8.834135,2.295275,498576
1977-07-25,8.834135,8.854167,8.754006,8.794071,2.284863,620256
1977-07-26,8.794071,8.834135,8.754006,8.834135,2.295275,784368
1977-07-27,8.834135,8.834135,8.713942,8.774038,2.279659,405600
1977-07-28,8.774038,8.774038,8.673878,8.754006,2.274455,782496
1977-07-29,8.733974,8.733974,8.653846,8.713942,2.264045,502320
1977-08-01,8.713942,8.814103,8.693910,8.733974,2.269250,1000272
1977-08-02,8.733974,8.733974,8.633814,8.633814,2.243226,703872
1977-08-03,8.633814,8.693910,8.573718,8.693910,2.258840,511056
1977-08-04,8.693910,8.754006,8.673878,8.754006,2.274455,418704
1977-08-05,8.754006,8.754006,8.693910,8.733974,2.269250,421824
1977-08-08,8.733974,8.733974,8.653846,8.673878,2.253636,341952
1977-08-09,8.673878,8.713942,8.633814,8.653846,2.248430,453024
1977-08-10,8.653846,8.794071,8.593750,8.794071,2.284863,388752
1977-08-11,8.794071,8.814103,8.673878,8.693910,2.258840,554112
1977-08-12,8.693910,8.774038,8.673878,8.713942,2.264045,836160
1977-08-15,8.713942,8.874199,8.673878,8.854167,2.300478,1449552
1977-08-16,8.854167,8.854167,8.713942,8.733974,2.269250,564096
1977-08-17,8.733974,8.774038,8.713942,8.774038,2.279659,545376
1977-08-18,8.774038,8.874199,8.713942,8.774038,2.279659,496080
1977-08-19,8.774038,8.854167,8.713942,8.774038,2.279659,562224
1977-08-22,8.774038,8.794071,8.713942,8.794071,2.284863,423696
1977-08-23,8.794071,8.794071,8.693910,8.713942,2.264045,423696
1977-08-24,8.713942,8.713942,8.633814,8.653846,2.248430,356928
1977-08-25,8.513622,8.513622,8.333333,8.333333,2.165156,933504
1977-08-26,8.333333,8.553686,8.273237,8.533654,2.217203,841152
1977-08-29,8.533654,8.613782,8.493590,8.573718,2.227613,403104
1977-08-30,8.573718,8.613782,8.493590,8.493590,2.206795,736320
1977-08-31,8.493590,8.553686,8.493590,8.553686,2.222409,556608
1977-09-01,8.553686,8.593750,8.513622,8.573718,2.227613,406224
1977-09-02,8.573718,8.633814,8.553686,8.613782,2.238021,386256
1977-09-06,8.653846,8.754006,8.653846,8.754006,2.274455,874848
1977-09-07,8.754006,8.834135,8.754006,8.814103,2.290070,745056
1977-09-08,8.814103,8.834135,8.713942,8.713942,2.264045,377520
1977-09-09,8.713942,8.713942,8.633814,8.693910,2.258840,399360
1977-09-12,8.673878,8.673878,8.533654,8.573718,2.227613,620256
1977-09-13,8.573718,8.593750,8.493590,8.533654,2.217203,344448
1977-09-14,8.533654,8.613782,8.493590,8.573718,2.227613,332592
1977-09-15,8.573718,8.633814,8.573718,8.613782,2.238021,643968
1977-09-16,8.613782,8.653846,8.533654,8.573718,2.227613,589680
1977-09-19,8.573718,8.613782,8.513622,8.553686,2.222409,520416
1977-09-20,8.473558,8.473558,8.433494,8.453526,2.219251,439296
1977-09-21,8.453526,8.533654,8.353365,8.373397,2.198216,682656
1977-09-22,8.373397,8.393429,8.333333,8.353365,2.192959,512304
1977-09-23,8.353365,8.413462,8.333333,8.393429,2.203474,425568
1977-09-26,8.393429,8.413462,8.333333,8.393429,2.203474,458640
1977-09-27,8.353365,8.353365,8.173077,8.173077,2.145629,700128
1977-09-28,8.173077,8.193109,8.072917,8.153045,2.140369,765024
1977-09-29,8.153045,8.153045,8.092949,8.112981,2.129850,919152
1977-09-30,8.112981,8.233173,8.112981,8.213141,2.156145,746928
1977-10-03,8.233173,8.313301,8.233173,8.313301,2.182438,349440
1977-10-04,8.313301,8.313301,8.173077,8.173077,2.145629,710736
1977-10-05,8.173077,8.193109,8.112981,8.112981,2.129850,552240
1977-10-06,8.112981,8.213141,8.112981,8.133013,2.135110,624000
1977-10-07,8.133013,8.193109,8.133013,8.173077,2.145629,234000
1977-10-10,8.153045,8.153045,8.092949,8.133013,2.135110,134784
1977-10-11,8.133013,8.153045,7.892628,7.912660,2.077262,1110096
1977-10-12,7.912660,8.012821,7.852564,8.012821,2.103557,940368
1977-10-13,8.012821,8.072917,7.952724,7.972756,2.093038,788736
1977-10-14,7.972756,8.092949,7.952724,8.052885,2.114076,1025856
1977-10-17,8.052885,8.133013,7.972756,8.112981,2.129850,607152
1977-10-18,8.153045,8.213141,8.153045,8.153045,2.140369,493584
1977-10-19,8.153045,8.153045,8.052885,8.092949,2.124593,792480
1977-10-20,8.092949,8.112981,8.052885,8.052885,2.114076,536016
1977-10-21,8.052885,8.092949,8.032853,8.072917,2.119332,884832
1977-10-24,8.072917,8.072917,7.932692,7.952724,2.087781,613392
1977-10-25,7.952724,7.992788,7.912660,7.972756,2.093038,839280
1977-10-26,7.972756,7.992788,7.872596,7.972756,2.093038,834288
1977-10-27,7.992788,8.233173,7.992788,8.153045,2.140369,614640
1977-10-28,8.153045,8.153045,8.032853,8.032853,2.108816,480480
1977-10-31,8.032853,8.072917,8.012821,8.032853,2.108816,331344
1977-11-01,7.992788,7.992788,7.832532,7.852564,2.061485,715104
1977-11-02,7.852564,7.952724,7.852564,7.852564,2.061485,470496
1977-11-03,7.852564,7.932692,7.852564,7.932692,2.082520,435552
1977-11-04,7.952724,8.052885,7.952724,8.012821,2.103557,563472
1977-11-07,8.052885,8.193109,8.052885,8.193109,2.150888,461136
1977-11-08,8.193109,8.233173,8.112981,8.133013,2.135110,419952
1977-11-09,8.133013,8.173077,8.032853,8.153045,2.140369,482976
1977-11-10,8.153045,8.313301,8.153045,8.273237,2.171923,632112
1977-11-11,8.353365,8.453526,8.353365,8.393429,2.203474,658944
1977-11-14,8.393429,8.433494,8.293269,8.373397,2.198216,546624
1977-11-15,8.373397,8.413462,8.313301,8.373397,2.198216,670176
1977-11-16,8.373397,8.393429,8.273237,8.313301,2.182438,482976
1977-11-17,8.293269,8.293269,8.213141,8.213141,2.156145,555360
1977-11-18,8.213141,8.273237,8.213141,8.233173,2.161406,453024
1977-11-21,8.233173,8.273237,8.193109,8.273237,2.171923,486096
1977-11-22,8.273237,8.393429,8.213141,8.353365,2.192959,623376
1977-11-23,8.353365,8.393429,8.253205,8.313301,2.182438,517920
1977-11-25,8.313301,8.353365,8.213141,8.253205,2.166662,378144
1977-11-28,8.233173,8.233173,8.092949,8.133013,2.135110,610272
1977-11-29,8.133013,8.153045,7.992788,8.052885,2.114076,619632
1977-11-30,8.032853,8.032853,7.932692,8.032853,2.132154,1180608
1977-12-01,8.032853,8.092949,7.992788,8.052885,2.137469,801216
1977-12-02,8.052885,8.072917,7.952724,7.952724,2.110885,886704
1977-12-05,7.952724,7.972756,7.892628,7.912660,2.100250,698880
1977-12-06,7.912660,7.912660,7.772436,7.772436,2.063030,1379664
1977-12-07,7.772436,7.832532,7.752404,7.752404,2.057713,1024608
1977-12-08,7.752404,7.872596,7.732372,7.732372,2.052396,1306032
1977-12-09,7.732372,7.832532,7.732372,7.752404,2.057713,700128
1977-12-12,7.752404,7.832532,7.732372,7.732372,2.052396,553488
1977-12-13,7.732372,7.792468,7.692308,7.792468,2.068348,551616
1977-12-14,7.792468,7.832532,7.752404,7.812500,2.073665,474864
1977-12-15,7.812500,7.892628,7.772436,7.812500,2.073665,710736
1977-12-16,7.812500,7.812500,7.692308,7.732372,2.052396,579072
1977-12-19,7.732372,7.752404,7.612179,7.672276,2.036445,1264848
1977-12-20,7.672276,7.672276,7.592147,7.652244,2.031128,807456
1977-12-21,7.652244,7.852564,7.652244,7.792468,2.068348,1360320
1977-12-22,7.852564,7.972756,7.852564,7.932692,2.105567,1093872
1977-12-23,7.952724,8.032853,7.952724,8.012821,2.126835,778128
1977-12-27,8.012821,8.032853,7.952724,7.992788,2.121519,714480
1977-12-28,7.992788,7.992788,7.932692,7.952724,2.110885,994656
1977-12-29,7.952724,8.032853,7.932692,7.972756,2.116201,942240
1977-12-30,7.972756,8.012821,7.892628,7.992788,2.121519,627120
1978-01-03,7.952724,7.952724,7.812500,7.812500,2.096787,658320
1978-01-04,7.812500,7.832532,7.692308,7.792468,2.091411,1145040
1978-01-05,7.792468,7.912660,7.772436,7.792468,2.091411,939744
1978-01-06,7.732372,7.732372,7.672276,7.672276,2.059153,2063568
1978-01-09,7.612179,7.612179,7.491987,7.572115,2.032270,1389024
1978-01-10,7.572115,7.632212,7.532051,7.552083,2.026895,847392
1978-01-11,7.552083,7.612179,7.391827,7.411859,1.989259,788736
1978-01-12,7.411859,7.491987,7.391827,7.431891,1.994637,1022112
1978-01-13,7.431891,7.512019,7.431891,7.451923,2.000012,434928
1978-01-16,7.451923,7.471955,7.411859,7.431891,1.994637,670800
1978-01-17,7.431891,7.471955,7.391827,7.431891,1.994637,1498224
1978-01-18,7.431891,7.471955,7.391827,7.471955,2.005389,712608
1978-01-19,7.471955,7.491987,7.411859,7.431891,1.994637,731952
1978-01-20,7.431891,7.431891,7.351763,7.351763,1.973130,302640
1978-01-23,7.351763,7.351763,7.271635,7.271635,1.951625,881088
1978-01-24,7.271635,7.451923,7.231571,7.251603,1.946249,577200
1978-01-25,7.251603,7.331731,7.251603,7.291667,1.957002,762528
1978-01-26,7.291667,7.331731,7.211538,7.231571,1.940873,1085136
1978-01-27,7.231571,7.291667,7.211538,7.251603,1.946249,655824
1978-01-30,7.271635,7.351763,7.271635,7.351763,1.973130,638352
1978-01-31,7.351763,7.391827,7.271635,7.331731,1.967755,667056
1978-02-01,7.331731,7.451923,7.311699,7.431891,1.994637,705120
1978-02-02,7.451923,7.572115,7.451923,7.491987,2.010765,496080
1978-02-03,7.491987,7.512019,7.371795,7.512019,2.016140,363168
1978-02-06,7.512019,7.532051,7.471955,7.491987,2.010765,308880
1978-02-07,7.491987,7.572115,7.491987,7.572115,2.032270,418704
1978-02-08,7.592147,7.692308,7.592147,7.652244,2.053776,734448
1978-02-09,7.652244,7.652244,7.592147,7.612179,2.043023,862992
1978-02-10,7.612179,7.652244,7.552083,7.612179,2.043023,368160
1978-02-13,7.592147,7.592147,7.532051,7.572115,2.032270,704496
1978-02-14,7.572115,7.572115,7.371795,7.391827,1.983884,1184976
1978-02-15,7.391827,7.411859,7.291667,7.351763,1.973130,1075776
1978-02-16,7.311699,7.311699,7.231571,7.251603,1.946249,834288
1978-02-17,7.251603,7.311699,7.211538,7.211538,1.935495,597168
1978-02-21,7.211538,7.231571,7.151442,7.171474,1.924743,894816
1978-02-22,7.171474,7.211538,7.131410,7.131410,1.913990,833040
1978-02-23,7.131410,7.171474,7.091346,7.171474,1.924743,768768
1978-02-24,7.171474,7.331731,7.171474,7.271635,1.951625,1032720
1978-02-27,7.271635,7.331731,7.191506,7.211538,1.935495,643968
1978-02-28,7.191506,7.191506,7.151442,7.171474,1.924743,436800
1978-03-01,7.151442,7.151442,6.991186,7.131410,1.913990,456768
1978-03-02,7.131410,7.191506,7.071314,7.151442,1.919367,1015248
1978-03-03,7.151442,7.211538,7.111378,7.171474,1.924743,496080
1978-03-06,7.171474,7.211538,7.151442,7.211538,1.935495,814944
1978-03-07,7.211538,7.251603,7.171474,7.231571,1.940873,586560
1978-03-08,7.231571,7.291667,7.211538,7.271635,1.951625,522288
1978-03-09,7.271635,7.351763,7.251603,7.311699,1.962378,654576
1978-03-10,7.351763,7.471955,7.351763,7.451923,2.000012,841152
1978-03-13,7.471955,7.552083,7.471955,7.491987,2.010765,843024
1978-03-14,7.491987,7.552083,7.451923,7.532051,2.021518,803088
1978-03-15,7.532051,7.552083,7.451923,7.491987,2.010765,537888
1978-03-16,7.491987,7.491987,7.411859,7.491987,2.010765,268944
1978-03-17,7.512019,7.592147,7.512019,7.552083,2.026895,667056
1978-03-20,7.592147,7.672276,7.592147,7.652244,2.053776,834288
1978-03-21,7.652244,7.652244,7.532051,7.532051,2.021518,707616
1978-03-22,7.532051,7.572115,7.491987,7.512019,2.016140,658944
1978-03-23,7.512019,7.532051,7.431891,7.451923,2.000012,681408
1978-03-27,7.451923,7.552083,7.451923,7.491987,2.010765,400608
1978-03-28,7.491987,7.572115,7.491987,7.572115,2.032270,316368
1978-03-29,7.572115,7.592147,7.532051,7.572115,2.032270,302640
1978-03-30,7.572115,7.592147,7.532051,7.572115,2.032270,522912
1978-03-31,7.532051,7.532051,7.431891,7.471955,2.005389,836160
1978-04-03,7.471955,7.491987,7.351763,7.391827,1.983884,415584
1978-04-04,7.391827,7.431891,7.351763,7.431891,1.994637,569088
1978-04-05,7.431891,7.512019,7.391827,7.512019,2.016140,431184
1978-04-06,7.512019,7.532051,7.431891,7.451923,2.000012,466128
1978-04-07,7.491987,7.552083,7.491987,7.512019,2.016140,887952
1978-04-10,7.512019,7.572115,7.512019,7.532051,2.021518,609024
1978-04-11,7.532051,7.552083,7.471955,7.512019,2.016140,755040
